300187 永清环保 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2011/03/08;5.25;5.41;5.16;5.32;11334236;547728000.00
2011/03/09;5.31;5.43;5.23;5.33;5294659;257277696.00
2011/03/10;5.36;5.47;5.28;5.41;3294856;162127408.00
2011/03/11;5.34;5.68;5.28;5.63;4016624;201351584.00
2011/03/14;5.68;6.02;5.64;5.66;3134457;165936800.00
2011/03/15;5.76;6.20;5.68;6.10;3103682;167054720.00
2011/03/16;6.01;6.20;5.92;6.10;1909229;105205008.00
2011/03/17;6.09;6.10;5.89;5.96;1571499;85402224.00
2011/03/18;6.04;6.05;5.86;5.91;1102033;59686016.00
2011/03/21;5.96;6.14;5.80;6.07;1363368;74258752.00
2011/03/22;6.05;6.08;5.81;5.84;1379187;74261568.00
2011/03/23;5.80;5.90;5.70;5.80;803516;42506088.00
2011/03/24;5.79;5.86;5.75;5.77;680891;36039800.00
2011/03/25;5.73;5.83;5.64;5.67;1433182;74793144.00
2011/03/28;5.67;5.70;5.47;5.47;1253242;63953560.00
2011/03/29;5.47;5.53;5.23;5.23;1220377;60025808.00
2011/03/30;5.22;5.28;5.03;5.07;945555;44438484.00
2011/03/31;5.08;5.24;5.07;5.20;773112;36565368.00
2011/04/01;5.22;5.52;5.22;5.46;876364;43072992.00
2011/04/06;5.47;5.56;5.40;5.50;618438;31010090.00
2011/04/07;5.47;5.64;5.37;5.64;581795;29290590.00
2011/04/08;5.64;5.71;5.58;5.68;452365;23361388.00
2011/04/11;5.67;5.67;5.44;5.56;610558;30626894.00
2011/04/12;5.48;5.58;5.38;5.50;270206;13496929.00
2011/04/13;5.53;5.55;5.45;5.52;238099;11976350.00
2011/04/14;5.55;5.75;5.42;5.73;468175;23889512.00
2011/04/15;5.73;5.78;5.62;5.64;210432;10976124.00
2011/04/18;5.55;5.62;5.46;5.62;241786;12189095.00
2011/04/19;5.55;5.58;5.47;5.53;112366;5657887.00
2011/04/20;5.49;5.78;5.49;5.64;202843;10541883.00
2011/04/21;5.68;5.70;5.60;5.67;115148;5949291.50
2011/04/22;5.75;5.75;5.63;5.68;202951;10542711.00
2011/04/25;5.70;5.70;5.45;5.47;274445;13799384.00
2011/04/26;5.25;5.35;5.23;5.28;359888;17324852.00
2011/04/27;5.35;5.43;5.27;5.30;160020;7804267.00
2011/04/28;5.35;5.35;5.18;5.18;88948;4259463.00
2011/04/29;5.12;5.31;5.12;5.29;97805;4682934.50
2011/05/03;5.29;5.41;5.26;5.39;87732;4286081.00
2011/05/04;5.36;5.40;5.31;5.31;72441;3534726.00
2011/05/05;5.25;5.33;5.25;5.28;58501;2830528.00
2011/05/06;5.24;5.33;5.08;5.30;91976;4428621.00
2011/05/09;5.30;5.39;5.26;5.29;54232;2629261.25
2011/05/10;5.27;5.33;5.25;5.28;90870;4382177.50
2011/05/11;5.26;5.31;5.16;5.20;115900;5539718.00
2011/05/12;5.14;5.24;5.14;5.19;98016;4639346.50
2011/05/13;5.25;5.55;5.24;5.44;150885;7508216.50
2011/05/16;5.43;5.58;5.40;5.49;163893;8219698.00
2011/05/18;5.49;5.70;5.45;5.67;278655;14229812.00
2011/05/19;5.68;5.80;5.63;5.73;323697;16908190.00
2011/05/20;5.72;5.79;5.65;5.69;194249;10101461.00
2011/05/23;5.62;5.77;5.50;5.58;265500;13741799.00
2011/05/24;5.58;5.80;5.58;5.79;324385;16970796.00
2011/05/25;5.92;6.02;5.70;5.78;418423;22532602.00
2011/05/26;5.76;5.81;5.55;5.55;304985;15590175.00
2011/05/27;5.54;5.54;5.33;5.46;241056;11892386.00
2011/05/30;5.38;5.61;5.31;5.41;128587;6439534.00
2011/05/31;5.41;5.63;5.41;5.60;197734;10000948.00
2011/06/01;5.55;5.72;5.53;5.66;143958;7371707.00
2011/06/02;5.55;5.88;5.55;5.76;445521;23439890.00
2011/06/03;5.76;5.84;5.55;5.77;326246;17005394.00
2011/06/07;5.79;5.82;5.67;5.68;188388;9880484.00
2011/06/08;5.64;5.68;5.58;5.60;331198;16913162.00
2011/06/09;5.60;5.68;5.48;5.50;741512;37327248.00
2011/06/10;5.49;5.50;5.34;5.37;771590;37950588.00
2011/06/13;5.37;5.59;5.36;5.55;840717;41572784.00
2011/06/14;5.50;5.55;5.48;5.55;138101;6937512.00
2011/06/15;5.56;5.57;5.45;5.49;145474;7307222.00
2011/06/16;5.44;5.54;5.40;5.46;143590;7162940.00
2011/06/17;5.50;5.50;5.42;5.45;65266;3239774.25
2011/06/20;5.37;5.48;5.37;5.39;54599;2694086.75
2011/06/21;5.41;5.66;5.41;5.64;219035;11086842.00
2011/06/22;5.66;5.66;5.54;5.58;50280;2556753.25
2011/06/23;5.61;5.83;5.55;5.77;324488;16878306.00
2011/06/24;5.80;5.83;5.73;5.76;537160;28232518.00
2011/06/27;5.76;5.87;5.72;5.76;211527;11112815.00
2011/06/28;5.74;5.85;5.72;5.78;310028;16336896.00
2011/06/29;5.79;5.83;5.70;5.77;186380;9744218.00
2011/06/30;5.70;6.05;5.70;5.99;506785;26813032.00
2011/07/01;5.98;5.98;5.91;5.93;243818;13148711.00
2011/07/04;5.94;6.02;5.91;5.96;320554;17389866.00
2011/07/05;5.99;6.11;5.77;5.85;506291;27229556.00
2011/07/06;5.81;5.92;5.69;5.86;317379;16736011.00
2011/07/07;5.85;6.11;5.78;6.02;507294;27771936.00
2011/07/08;5.95;6.04;5.93;5.99;256499;13981119.00
