300522 世名科技 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2016/07/05;22.26;26.71;22.26;26.71;7600;199991.00
2016/07/06;29.38;29.38;29.38;29.38;800;23504.00
2016/07/07;32.32;32.32;32.32;32.32;764;24692.48
2016/07/08;35.55;35.55;35.55;35.55;500;17775.00
2016/07/11;39.11;39.11;39.11;39.11;3402;133052.22
2016/07/12;43.02;43.02;43.02;43.02;3400;146268.00
2016/07/13;47.32;47.32;47.32;47.32;1300;61516.00
2016/07/14;52.05;52.05;52.05;52.05;2900;150945.00
2016/07/15;57.26;57.26;57.26;57.26;9600;549696.00
2016/07/18;62.99;62.99;62.99;62.99;20900;1316491.00
2016/07/19;69.29;69.29;69.29;69.29;9000;623610.00
2016/07/20;76.22;76.22;76.22;76.22;7900;602138.00
2016/07/21;83.84;83.84;83.84;83.84;16800;1408512.00
2016/07/22;92.22;92.22;92.22;92.22;231834;21379732.00
2016/07/25;101.00;101.00;94.01;94.08;8035500;777087488.00
2016/07/26;93.01;103.49;93.01;103.49;4162690;420703040.00
2016/07/27;104.00;113.55;100.16;111.99;9867324;1049636800.00
2016/07/28;105.51;108.48;102.81;106.20;5726831;607067328.00
2016/07/29;104.98;113.40;103.11;106.97;6083977;665961088.00
2016/08/01;101.62;102.50;96.27;96.27;5352222;524730912.00
2016/08/02;94.61;97.71;93.27;95.08;4094218;389329312.00
2016/08/03;94.21;103.99;94.21;101.37;5259135;522851200.00
2016/08/04;101.36;111.00;100.28;105.30;5546279;588270464.00
2016/08/05;105.91;109.00;103.00;108.70;5225293;557823424.00
2016/08/08;106.00;108.02;101.50;106.77;4190919;440935168.00
2016/08/09;106.80;115.93;105.10;114.85;5838190;647677376.00
2016/08/10;113.00;122.00;111.31;116.20;6234101;725471552.00
2016/08/11;113.60;118.49;108.58;109.20;5387592;610147456.00
2016/08/12;109.00;118.47;109.00;116.40;5340369;612106176.00
2016/08/15;116.29;123.36;114.50;121.45;5667639;674412992.00
2016/08/16;120.10;127.69;118.06;124.10;4782704;588497408.00
2016/08/17;123.00;130.29;118.60;129.37;5838135;725654336.00
2016/08/18;126.00;132.00;126.00;126.30;5478157;700594112.00
2016/08/19;125.02;128.00;119.08;120.35;4468041;547988160.00
2016/08/22;120.30;120.35;112.01;112.50;3478661;399710624.00
2016/08/23;112.50;118.60;112.41;116.49;3236024;375904928.00
2016/08/24;116.60;116.84;111.10;113.19;3167122;358743904.00
2016/08/25;111.00;116.19;107.17;114.53;3546717;396465280.00
2016/08/26;113.88;115.88;110.68;110.68;2449559;276888928.00
2016/08/29;108.51;111.97;107.36;109.25;1775559;194559760.00
2016/08/30;108.99;114.50;108.99;112.58;2595243;291078880.00
2016/08/31;111.65;123.80;111.58;123.10;5243757;621540352.00
2016/09/01;122.00;125.87;120.81;122.50;5020811;619801472.00
2016/09/02;120.10;131.50;120.05;125.38;5911770;746356288.00
2016/09/05;123.00;126.96;115.68;115.99;4921869;598404928.00
2016/09/06;115.99;127.59;114.22;127.59;5414684;661078976.00
2016/09/07;127.88;130.98;124.50;129.40;5127142;656485632.00
2016/09/08;127.80;129.98;119.00;121.30;4778218;594501184.00
2016/09/09;122.00;122.59;115.50;116.50;3504983;413999200.00
2016/09/12;110.01;116.05;110.01;112.80;2432830;277227776.00
2016/09/13;114.81;115.00;107.54;110.29;2787499;308708384.00
2016/09/14;108.41;111.60;108.33;109.46;1634640;179339904.00
2016/09/19;110.24;112.99;108.20;112.98;1827540;203332800.00
2016/09/20;112.17;113.50;110.00;110.11;1521024;169536560.00
2016/09/21;110.10;117.50;109.40;116.70;3301485;377353664.00
2016/09/22;116.48;125.24;115.85;122.00;3414754;411183424.00
2016/09/23;121.81;127.80;121.51;123.13;3659013;456446752.00
2016/09/26;121.90;129.28;120.01;127.98;5018554;633096192.00
2016/09/27;126.60;131.00;123.00;130.54;4423029;562197184.00
2016/09/28;131.02;133.50;124.50;126.70;4116533;525992160.00
2016/09/29;125.70;139.37;123.00;124.43;8387197;1110145024.00
2016/09/30;116.87;120.96;112.87;117.00;5413786;632017920.00
2016/10/10;119.00;128.70;117.82;128.70;4725470;580550400.00
2016/10/11;130.88;139.85;130.00;134.60;6221769;831348736.00
2016/10/12;133.80;141.99;132.12;139.99;5243791;720471104.00
2016/10/13;140.00;141.94;135.50;137.00;3784603;523072448.00
2016/10/14;136.25;148.33;136.25;137.80;5295756;751836416.00
2016/10/17;135.10;142.00;134.81;141.50;3677309;507227168.00
2016/10/18;139.50;140.99;136.01;138.30;3810809;526622688.00
2016/10/19;137.50;144.94;136.51;139.68;4247049;600312576.00
2016/10/20;139.65;139.65;130.00;134.90;4137496;557714624.00
2016/10/21;133.50;136.88;130.95;135.65;2646671;355297696.00
2016/10/24;134.54;142.80;132.80;138.10;4305767;597480704.00
2016/10/25;136.44;140.94;135.00;135.70;3363680;461022496.00
2016/10/26;134.10;136.45;132.30;134.81;2270099;303640352.00
2016/10/27;134.00;136.37;133.40;135.50;1961900;264448144.00
2016/10/28;135.60;136.00;128.80;128.90;2550735;336280896.00
2016/10/31;127.00;132.50;125.15;131.52;2307276;296866016.00
2016/11/01;131.00;135.60;130.19;135.02;2620630;350246816.00
2016/11/02;134.99;135.00;129.55;130.10;2809355;369602976.00
2016/11/03;128.50;132.54;127.50;127.60;2352752;305393024.00
2016/11/04;126.70;128.98;125.60;127.20;2000470;254021120.00
2016/11/07;127.00;128.99;126.21;127.90;1565755;200724048.00
2016/11/08;128.20;128.49;126.01;127.46;1344056;170938288.00
2016/11/09;127.38;131.50;126.02;129.30;2444400;314766752.00
2016/11/10;129.39;134.22;129.39;132.01;2699394;356423520.00
2016/11/11;131.00;132.20;128.00;129.00;2193342;284739872.00
2016/11/14;128.05;136.00;127.80;135.00;3349433;446878848.00
2016/11/15;135.00;135.02;130.79;132.57;1831799;242941424.00
2016/11/16;132.65;133.59;127.62;127.83;1865575;243512784.00
2016/11/17;126.50;127.60;123.28;123.57;1266700;158211552.00
数据来源:通达信
