300416 苏试试验 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2015/01/22;7.38;8.07;7.38;8.07;12200;201529.00
2015/01/23;8.89;8.89;8.89;8.89;3700;67266.00
2015/01/26;9.80;9.80;9.80;9.80;9400;188000.00
2015/01/27;10.80;10.80;10.80;10.80;9522;209484.00
2015/01/28;11.90;11.90;11.90;11.90;13250;320650.00
2015/01/29;13.11;13.11;13.11;13.11;39400;1048828.00
2015/01/30;14.44;14.44;14.44;14.44;44850;1313208.00
2015/02/02;15.91;15.91;15.91;15.91;112750;3631677.50
2015/02/03;17.52;17.52;17.52;17.52;105750;3746722.50
2015/02/04;19.29;19.29;19.29;19.29;94391;3678417.25
2015/02/05;21.24;21.24;21.24;21.24;116525;4995427.00
2015/02/06;23.38;23.38;19.09;19.38;9862965;401178560.00
2015/02/09;18.90;19.45;18.05;18.30;5252135;197606288.00
2015/02/10;18.23;19.02;18.06;18.25;3167378;118249816.00
2015/02/11;18.08;18.90;17.86;18.36;3370121;125232168.00
2015/02/12;18.33;19.23;18.13;18.96;3802035;143733680.00
2015/02/13;18.74;19.24;18.64;19.10;3924439;150314592.00
2015/02/16;19.08;20.15;18.56;19.66;4252032;165718592.00
2015/02/17;19.50;19.58;18.92;19.00;2869230;110904496.00
2015/02/25;18.99;18.99;18.24;18.29;1874684;69932056.00
2015/02/26;18.42;20.14;18.42;20.14;5365559;215937088.00
2015/02/27;19.80;20.80;19.55;20.31;4962260;203268048.00
2015/03/02;20.03;20.80;19.60;20.39;3863326;157495904.00
2015/03/03;20.21;20.25;19.73;20.05;3081169;124305512.00
2015/03/04;20.05;20.50;19.92;20.25;2447219;99852288.00
2015/03/05;20.29;20.29;19.75;20.03;1755268;70635328.00
2015/03/06;20.13;20.13;19.10;19.65;2131011;83991560.00
2015/03/09;19.51;20.30;19.33;20.05;1807900;72774104.00
2015/03/10;19.85;22.08;19.81;22.08;4745477;205217360.00
2015/03/11;21.72;22.53;21.16;22.15;3626769;159886944.00
2015/03/12;21.87;23.09;21.49;22.40;2805884;125592352.00
2015/03/13;22.60;24.66;22.06;24.66;4144017;200080352.00
2015/03/16;24.80;25.78;24.41;25.24;3419191;172168768.00
2015/03/17;25.30;27.79;24.49;27.79;3882432;209445920.00
2015/03/18;27.79;29.80;27.56;27.85;3541381;203858752.00
2015/03/19;28.05;28.30;26.81;27.50;2356735;130033480.00
2015/03/20;27.35;28.94;27.00;27.50;2304356;129136400.00
2015/03/23;27.30;28.20;26.80;27.85;2228079;123350840.00
2015/03/24;27.85;29.30;26.07;27.49;2651488;148646400.00
2015/03/25;27.48;28.45;26.61;28.02;2221841;124089368.00
2015/03/26;27.20;27.79;25.25;26.45;2951153;157027072.00
2015/03/27;26.10;26.80;25.79;26.43;1199477;63635396.00
2015/03/30;26.26;26.79;25.30;25.89;1263376;66178792.00
2015/03/31;25.73;26.55;25.72;26.15;1160499;61289784.00
2015/04/01;26.03;27.08;26.00;26.85;1354057;72833480.00
2015/04/02;26.86;29.30;26.63;28.68;2398154;135848240.00
2015/04/03;28.26;30.80;28.08;30.31;2579450;151861568.00
2015/04/07;30.40;33.33;29.98;32.31;1655349;105816384.00
2015/04/08;32.48;32.80;29.81;30.73;2109452;132231568.00
2015/04/09;30.25;31.20;28.93;30.48;1862776;112242088.00
2015/04/10;28.30;30.33;27.83;29.90;1917311;113922568.00
2015/04/13;29.55;31.45;29.07;29.80;1536616;92580632.00
2015/04/14;29.81;30.59;29.15;30.02;1278912;76919584.00
2015/04/15;29.95;29.95;27.00;27.70;2050106;115317872.00
2015/04/16;26.86;30.49;26.30;30.49;3332504;197381168.00
2015/04/17;30.87;32.60;30.55;31.05;3016194;190317360.00
2015/04/20;31.05;34.18;29.59;34.18;3011387;197085232.00
2015/04/21;33.80;37.62;33.30;35.20;3315671;238630256.00
2015/04/22;35.30;36.30;33.74;35.80;3360489;234266224.00
2015/04/23;34.80;35.50;34.16;34.70;2194336;152911824.00
2015/04/24;34.70;35.29;33.80;34.65;1575942;109501456.00
2015/04/27;34.79;35.75;33.70;33.92;1347036;93523304.00
2015/04/28;33.92;34.31;31.34;31.50;1575497;102802632.00
2015/04/29;31.98;33.55;31.56;33.26;1388247;91636744.00
2015/04/30;33.30;34.55;32.30;32.97;1351644;91115800.00
2015/05/04;32.80;34.55;32.58;33.40;1039098;69992080.00
2015/05/05;33.40;34.30;32.86;34.01;1046589;70871240.00
2015/05/06;33.80;36.10;33.74;34.16;1667128;116529672.00
2015/05/07;33.30;33.45;31.30;32.43;1009984;66431652.00
2015/05/08;32.62;35.10;32.58;34.85;1387055;94331384.00
2015/05/11;35.95;36.74;34.43;36.33;2661558;191793232.00
2015/05/12;36.43;39.05;35.81;38.40;2550165;191289072.00
2015/05/13;37.80;37.80;36.05;36.10;2047822;150642144.00
2015/05/14;36.00;37.80;35.50;37.68;1831781;136774896.00
2015/05/15;37.05;39.55;35.59;38.25;1837057;138354368.00
2015/05/18;38.05;41.30;37.86;41.09;2186736;177285392.00
2015/05/19;40.86;42.40;38.92;40.02;1933470;154731488.00
2015/05/20;39.79;41.50;39.21;39.30;1875645;152091568.00
2015/05/21;38.92;40.70;38.40;40.41;1726260;136512144.00
2015/05/22;40.48;41.90;38.91;38.97;1879928;150016336.00
2015/05/25;37.51;40.34;36.40;39.80;1428499;111615368.00
2015/05/26;40.02;43.79;39.91;43.79;1955184;166514432.00
2015/05/27;46.15;48.18;42.40;48.18;2724097;251164144.00
2015/05/28;48.18;53.01;46.90;47.40;3315394;336480512.00
2015/05/29;45.90;51.90;42.65;51.03;3043988;295793792.00
2015/06/01;51.93;54.60;49.90;50.15;2221915;230635568.00
2015/06/02;48.90;50.15;46.41;48.92;1969682;190226976.00
2015/06/03;48.88;48.88;46.21;47.16;1358461;128483096.00
2015/06/04;46.41;47.05;42.44;46.15;1883804;166201696.00
2015/06/05;45.87;47.19;44.15;45.01;1259988;115233744.00
2015/06/08;44.63;44.90;41.17;41.73;1154744;99393280.00
2015/06/09;42.19;43.90;41.86;42.79;1108233;94823064.00
2015/06/10;42.21;47.08;42.09;46.59;2081182;189171664.00
2015/06/11;46.73;50.39;45.90;48.05;1974840;192759536.00
2015/06/12;48.07;49.01;45.40;46.64;1335645;126214648.00
2015/06/15;45.90;46.14;42.15;42.15;1530809;134351136.00
2015/06/16;41.80;45.10;40.40;44.05;1798953;155422048.00
2015/06/17;42.90;48.47;42.90;48.47;1550870;143539392.00
2015/06/18;49.95;52.50;46.73;49.65;2353759;239494512.00
2015/06/19;48.90;52.80;48.02;48.98;1733470;177585632.00
2015/06/23;52.90;52.90;45.90;51.84;2162202;219196048.00
2015/06/24;51.79;57.04;50.20;57.04;2630461;286109280.00
2015/06/25;56.63;62.68;52.40;53.74;2852880;337665568.00
2015/06/26;51.62;53.85;48.35;48.35;1786312;177689152.00
2015/06/29;48.67;49.34;43.51;43.51;674250;59757476.00
2015/06/30;39.15;45.35;39.15;42.50;3052211;250488912.00
2015/07/01;42.15;42.15;38.24;38.24;2482978;201500896.00
2015/07/02;35.00;36.65;34.40;34.40;1280627;89001584.00
2015/07/03;30.95;32.91;30.95;30.95;1494210;93580136.00
2015/07/06;32.92;33.40;27.85;27.85;2800650;162684000.00
2015/07/07;25.05;25.05;25.05;25.05;92400;4647720.00
2015/07/08;22.54;23.03;22.54;22.54;5509561;249508208.00
2015/07/09;21.41;24.80;20.90;24.80;2286300;108178216.00
2015/07/10;26.40;27.29;25.40;27.29;944971;50813252.00
2015/07/13;29.89;30.03;27.96;30.03;1435297;85453064.00
2015/07/14;30.87;33.00;29.11;31.33;2932892;184160640.00
2015/07/15;29.71;30.33;28.19;28.19;1256000;72392792.00
2015/07/16;25.36;29.54;25.36;26.65;1919324;104241080.00
2015/07/17;26.67;29.33;26.58;29.33;1637389;92037968.00
2015/07/20;29.40;32.27;29.40;30.90;2107254;130329536.00
2015/07/21;29.40;32.69;28.90;31.80;1630917;102369800.00
2015/07/22;31.41;34.74;31.33;33.88;2011466;134061976.00
2015/07/23;33.84;37.25;32.90;36.40;1878073;132122696.00
2015/07/24;35.92;37.40;34.20;34.90;1612813;116955288.00
2015/07/27;34.15;35.55;31.40;31.40;1231231;82756312.00
2015/07/28;28.50;32.34;28.25;29.45;1986864;116172128.00
2015/07/29;30.40;32.41;29.40;32.41;1752156;107305624.00
2015/07/30;31.93;33.90;30.99;31.40;1971349;129640528.00
2015/07/31;30.43;31.93;28.89;30.40;1291835;79444136.00
2015/08/03;29.41;30.40;27.35;27.38;1273343;73798920.00
2015/08/04;27.50;30.00;26.67;29.90;1163224;67047752.00
2015/08/05;29.78;30.90;28.78;29.85;1226539;73324680.00
2015/08/06;28.90;30.06;28.30;29.00;705700;41479360.00
2015/08/07;29.20;31.88;29.20;31.65;1346657;82864792.00
2015/08/10;33.80;34.83;32.65;34.83;3443475;234826112.00
2015/08/11;36.05;38.32;35.66;38.32;2862214;214178208.00
2015/08/12;38.90;41.90;37.40;38.80;3896325;311424224.00
2015/08/13;37.49;40.64;36.41;39.82;2529623;193999008.00
2015/08/14;40.40;43.81;40.40;43.81;2771178;239718560.00
2015/08/17;43.90;45.13;41.30;43.18;2951613;256179216.00
2015/08/18;42.89;42.89;38.85;38.85;2167593;176299936.00
2015/08/19;34.96;42.33;34.96;41.90;2323071;177801616.00
2015/08/20;39.90;41.15;37.70;37.70;1591704;126592352.00
2015/08/21;35.93;39.79;35.04;36.84;1917682;145014160.00
2015/08/24;34.98;36.54;33.15;33.15;1969705;134560304.00
2015/08/25;30.17;32.40;29.82;29.82;1880560;117069672.00
2015/08/26;30.65;32.81;29.36;31.15;2671502;168713152.00
2015/08/27;32.38;33.18;28.40;31.92;2355695;148575136.00
2015/08/28;32.02;35.09;30.43;34.48;2680116;172981328.00
2015/08/31;32.90;33.70;31.02;31.02;1617905;104877944.00
2015/09/01;29.40;29.40;27.91;27.91;1116185;63085540.00
2015/09/02;25.30;29.89;25.11;25.11;1399176;73346960.00
2015/09/07;25.89;26.90;22.59;22.86;3703202;178027536.00
2015/09/08;22.34;24.85;21.90;24.74;2354315;109114272.00
2015/09/09;24.60;26.51;24.24;25.70;4418117;223854864.00
2015/09/10;24.71;27.18;24.42;26.06;3430741;178335760.00
2015/09/11;25.63;26.90;25.40;26.00;1864582;97591248.00
2015/09/14;25.93;26.50;23.39;23.39;1581320;77630544.00
2015/09/15;21.95;22.50;21.04;21.04;1696796;73210800.00
2015/09/16;21.18;23.16;20.73;23.05;2306770;101568776.00
2015/09/17;22.40;23.90;22.06;22.08;2364998;109167888.00
2015/09/18;22.70;24.30;22.40;24.30;4107102;197854208.00
2015/09/21;23.90;25.88;23.47;25.44;3616577;179436880.00
2015/09/22;25.45;25.70;24.51;25.15;2890050;146207008.00
2015/09/23;24.40;25.73;24.15;25.16;2510911;126544304.00
2015/09/24;25.15;26.15;24.40;25.40;2297916;117405640.00
2015/09/25;24.97;25.74;23.05;23.33;1809242;88760272.00
2015/09/28;23.60;25.65;23.46;25.39;1920790;94887528.00
2015/09/29;24.71;25.38;24.21;24.70;1604786;79481544.00
2015/09/30;24.72;25.65;24.48;25.27;1480181;74646832.00
2015/10/08;26.21;27.04;25.54;26.53;2190491;116050040.00
2015/10/09;26.69;26.90;25.98;26.64;1916309;102069632.00
2015/10/12;27.00;29.31;26.76;29.31;1733722;100116528.00
2015/10/13;29.31;30.35;28.91;30.34;3039693;181318112.00
2015/10/14;29.90;31.10;27.34;29.45;2205942;132162648.00
2015/10/15;29.46;32.15;29.46;31.77;2329954;143955616.00
2015/10/16;31.86;31.95;30.61;31.65;2164108;135945376.00
2015/10/19;31.79;31.79;30.08;30.65;1664397;103072376.00
2015/10/20;30.48;31.60;30.25;31.10;1755117;109252480.00
2015/10/21;31.10;33.65;28.59;29.55;2984419;187242416.00
2015/10/22;29.30;31.65;29.30;31.34;1931901;118941480.00
2015/10/23;31.84;32.90;31.40;32.70;2478193;159738096.00
2015/10/26;32.60;34.70;30.73;33.30;3174370;205629824.00
2015/10/27;32.41;33.79;31.26;32.85;1927679;125745328.00
2015/10/28;32.42;34.45;31.98;32.43;2049042;137042336.00
2015/10/29;32.71;33.70;32.54;33.40;1582730;105256800.00
2015/10/30;33.18;36.28;32.59;34.75;2299830;159381504.00
2015/11/02;33.98;37.80;33.49;35.86;2572347;186353392.00
2015/11/03;35.90;37.64;35.27;36.93;2674577;196208624.00
2015/11/04;37.26;38.65;36.45;38.64;2664078;200715680.00
2015/11/05;38.30;40.15;37.40;38.54;2514648;194417888.00
2015/11/06;38.40;40.90;38.16;40.89;2444069;193959728.00
2015/11/09;40.25;43.65;39.53;42.85;2878018;239220864.00
2015/11/10;41.90;43.39;41.06;42.53;2057937;174861104.00
2015/11/11;42.40;46.79;42.05;46.79;2665740;240206624.00
2015/11/12;46.80;51.31;46.05;49.40;3082329;296953408.00
2015/11/13;47.90;49.39;44.45;44.45;3199056;292937856.00
2015/11/16;41.40;44.75;41.30;44.02;2040224;175360704.00
2015/11/17;44.35;45.12;40.70;40.70;2045706;178184224.00
2015/11/18;40.86;41.83;39.66;40.30;1641605;134254560.00
