code,pe,pe_tushare,pb,pb_tushare,bvps,bvps21,price,net_profits,totalAssets,Goodwill,Intangible_assets,accounts_receivable,debt,totals,date,there_price,now_price,max90,min90
600519,40.51732566,32.16,10.19361176,10.16,67.60116202,67.60116202,689.1,2136146.91,128000000000.0,0,3473785700,0.0,39399190900.0,1256000000.0,2017/9/30,731.582,731.46,788.001,646.461
603444,22.17192996,19.94,5.364303075,5.57,30.85209722,29.86912333,165.5,53743.63,2886634600.0,3808300,14074600,223219400.0,651209000.0,72000000.0,2017/9/30,155.692,127.79,169.214,122.22
661,33.20785699,45.66,6.121908495,6.83,29.59861294,28.65007929,181.2,92761.18,7351435300.0,0,168571300,537502400.0,2151099800.0,170000000.0,2017/12/31,159.257,227.7,227.7,159.257
666,0.0,10.73,0.0,1.69,27.56211037,25.87179673,0.0,294419.08,36760984600.0,868355300,393379700,1072085000.0,16963879200.0,704000000.0,2017/12/31,17.071,18.08,18.08,16.894
600291,7.839723343999999,6.38,0.774079579,1.65,25.41082406,24.62493541,19.67,274235.57,238000000000.0,858976300,1683900600,0.0,209000000000.0,1093000000.0,2017/9/30,20.45,13.36,21.45,12.8
300679,36.84580055,27.66,3.4308275580000003,3.26,24.69083583,23.99107433,84.71,27588.49,3294408600.0,0,70760500,279904600.0,260747800.0,120000000.0,2017/9/30,47.412,37.61,50.578,35.75
600697,9.357618475,13.35,1.027256856,1.65,23.06141824,22.57193792,23.69,40252.87,19719188500.0,74003000,1104260200,12747900.0,14948162800.0,159000000.0,2017/9/30,23.445,20.903,24.82,20.628
600694,15.739082000000002,11.64,1.529838615,1.4,22.44027551,21.95341922,34.33,64127.12,18024861900.0,57815600,852738600,284400500.0,10574682300.0,294000000.0,2017/9/30,34.818,32.51,37.085,31.81
300695,41.96128804,30.87,3.350487244,3.25,22.8325,21.79101731,76.5,12214.83,1924136300.0,0,15394600,232597800.0,378964200.0,67000000.0,2017/9/30,77.8,65.97,81.268,60.18
300616,106.38537759999998,79.07,9.333724514,8.31,21.32160636,21.30854764,199.01,20577.17,4101234600.0,0,82099400,4788200.0,1673758500.0,110000000.0,2017/9/30,92.075,109.0,127.9,92.075
732,25.31313125,16.9,1.335144093,2.11,21.3085615,20.95190141,28.45,139815.97,184000000000.0,187012100,150642600,855576800.0,157000000000.0,1244000000.0,2017/9/30,29.673,19.219,31.283,18.379
300613,89.98676582,67.03,7.907836831,7.65,20.12054667,19.57476267,159.11,7956.67,973639000.0,0,9758100,81867600.0,58456300.0,45000000.0,2017/9/30,167.232,138.5,188.668,124.68
513,8.532143308,8.73,3.490460413,3.59,19.83692459,18.91455125,69.24,448770.24,15897730700.0,103040500,263804200,1356773200.0,4664107200.0,553000000.0,2017/12/31,53.288,43.95,57.434,41.0
2887,43.94205811,32.95,3.628166255,3.62,19.888835,17.81515775,72.16,13137.3,1979141300.0,0,0,552980600.0,388034500.0,80000000.0,2017/9/30,33.37,27.6,36.84,26.4
300628,37.59322656,29.04,6.637703525,6.48,18.15236242,17.74512107,120.49,47755.97,2865555900.0,0,36181400,202263200.0,124672500.0,149000000.0,2017/9/30,58.356,65.91,75.525,58.302
2304,29.16219917,20.35,6.06529181,5.32,17.78150226,17.59629084,107.85,557330.91,39553679700.0,276002000,1652076600,10372000.0,11104879200.0,1507000000.0,2017/9/30,119.121,131.6,146.839,98.711
300660,32.169165500000005,23.48,3.104239048,2.89,18.80976275,17.23332422,58.39,18513.94,2803162100.0,0,40169400,535989100.0,844396900.0,102000000.0,2017/9/30,32.68,26.09,35.917,25.17
623,17.49337641,12.89,1.192453126,1.18,17.16629321,16.97746134,20.47,136089.28,21642769500.0,0,289978000,732038200.0,1388392500.0,1163000000.0,2017/9/30,20.586,17.98,21.077,16.685
2,10.13460317,12.33,2.035734715,2.61,16.78018248,16.72255379,34.16,3720838.73,1170000000000.0,206342900,1437504800,1432734000.0,979000000000.0,11039000000.0,2017/12/31,32.41,24.6,34.16,23.88
601088,7.775683626,9.16,1.24943723,1.37,16.91161388,16.71072398,21.13,5405000.0,567000000000.0,0,38255000000,13319000000.0,192000000000.0,19890000000.0,2017/12/31,22.715,18.999,22.801,18.637
538,39.95217631,30.4,5.990843224,6.04,16.63371854,16.18562139,99.65,259649.56,26685400600.0,13565400,291201400,1509679100.0,9078498200.0,1041000000.0,2017/9/30,93.505,105.377,116.697,91.988
2393,44.49618721,44.15,1.7698547359999999,1.67,16.13691758,15.97738335,28.56,11681.72,3682038400.0,0,142802200,96784100.0,602317200.0,182000000.0,2017/12/31,28.261,24.48,30.814,23.4
2912,57.78969737,58.63,6.882293962,6.81,16.58458657,15.91444478,114.14,13233.12,1638736700.0,0,27977900,149665000.0,499591500.0,67000000.0,2017/12/31,71.686,94.0,103.0,67.38
600376,19.71261188,17.56,0.541167931,1.04,15.81764089,15.7899565,8.56,112033.86,233000000000.0,9741100,80834100,205615400.0,192000000000.0,2580000000.0,2017/9/30,8.56,7.03,8.625,6.81
600585,10.35045738,10.3,2.0246338440000002,1.83,15.84977951,15.69662573,32.09,1642873.39,122000000000.0,493647900,7976125800,1059713200.0,30178477200.0,5299000000.0,2017/12/31,32.017,33.48,36.095,29.784
603508,44.92213584,44.39,2.300906013,2.29,15.80681688,15.28790856,36.37,12953.97,2763730700.0,0,36266900,276751100.0,198373100.0,160000000.0,2017/12/31,33.52,33.97,33.97,33.52
28,22.15594393,24.58,2.669163072,2.77,22.43399836,15.17336049,59.88,115673.88,22343643500.0,830729200,325751400,7589412700.0,12416140800.0,428000000.0,2017/12/31,57.312,49.9,61.249,47.25
603978,66.6141779,66.61,5.528140147999999,5.28,15.7448975,14.84722363,87.04,10453.03,1600432800.0,0,59147800,239379700.0,281693200.0,80000000.0,2017/12/31,36.153,34.05,48.92,30.55
300533,77.35742884,53.86,3.229992261,3.23,14.811181,14.802425400000002,47.84,6184.28,1683402800.0,58000,2118300,2725200.0,200166400.0,100000000.0,2017/9/30,44.077,37.19,50.347,34.27
300683,48.91817554,35.92,3.31321869,3.18,15.44721456,14.72574835,51.18,10776.24,1878611800.0,0,18248000,247703400.0,269300700.0,103000000.0,2017/9/30,46.067,48.622,54.565,44.378
601211,19.71911023,15.59,1.151118382,1.19,14.84643132,14.67789599,17.09,755217.95,416000000000.0,581407300,2207839900,2957365000.0,284000000000.0,8714000000.0,2017/9/30,17.409,14.74,17.954,14.275
2850,42.76496402,32.77,3.3047430760000003,3.24,15.80758286,14.58163607,52.24,17101.85,3113859300.0,0,114122800,572108500.0,786674900.0,140000000.0,2017/9/30,31.326,28.16,38.357,24.7
2884,30.41828723,22.47,3.494205787,3.42,14.81023247,14.57211857,51.75,13099.85,1250952400.0,0,7425600,61115900.0,103138900.0,77000000.0,2017/9/30,31.147,28.212,34.555,26.621
617,12.20630908,18.15,0.92997355,1.72,14.40901196,14.40503946,13.4,991307.03,837000000000.0,27305100,473508200,28555300.0,707000000000.0,9030000000.0,2017/9/30,13.373,11.004,14.107,10.26
423,19.50486371,19.39,4.1778490260000005,4.03,14.59124052,14.35831566,60.96,204399.48,12376030000.0,915000,328835900,504726200.0,2504522800.0,654000000.0,2017/12/31,60.43,53.81,63.54,52.15
2039,7.919948541,10.12,1.021188431,1.98,14.77690066,14.34025164,15.09,58112.12,17551518500.0,0,39140600,443926500.0,13005423200.0,305000000.0,2017/9/30,15.037,14.16,15.429,13.538
600120,23.72988962,17.97,1.4884343759999998,1.48,14.35064948,14.22032582,21.36,60578.79,17431096100.0,0,506464900,292359400.0,7266644100.0,673000000.0,2017/9/30,15.845,13.55,18.907,12.515
300583,106.7697337,72.67,2.6904716410000002,2.59,14.79294537,14.17776269,39.8,4025.86,1964478300.0,12560300,63331800,179598100.0,303508400.0,108000000.0,2017/9/30,37.729,43.14,46.598,36.293
600266,11.71711551,12.25,0.831095215,0.88,14.15000325,14.13945761,11.76,157273.52,98208770200.0,0,0,55083400.0,76035715100.0,1567000000.0,2017/12/31,11.475,9.4,11.65,9.038
603358,31.03965596,23.47,2.296962507,2.23,14.98065375,14.031382500000001,34.41,17737.31,3714973100.0,0,86663500,506278000.0,1231405000.0,160000000.0,2017/9/30,22.553,19.88,26.068,19.01
581,11.862741999999999,8.94,1.587894584,1.56,14.16340872,13.64650049,22.49,191291.44,18875841600.0,1784100,336012200,1732587700.0,4248950000.0,1009000000.0,2017/9/30,22.465,20.896,23.193,20.509
858,35.26921881,26.46,4.979950612,4.85,13.55435129,13.54465277,67.5,726497.52,66083400900.0,1621600,401014100,117313300.0,14230069300.0,3796000000.0,2017/9/30,72.953,74.602,84.418,63.549
600064,10.52920645,14.85,1.018630623,1.03,13.86174702,13.52778131,14.12,103527.65,26121498600.0,0,59254100,859405100.0,15360975800.0,772000000.0,2017/12/31,8.408,7.34,8.979,7.19
600482,49.26318007,39.85,1.64682374,1.68,14.73746061,13.50513485,24.27,85427.25,43354527800.0,0,2098235200,7122842900.0,15701535900.0,1734000000.0,2017/9/30,25.6,17.45,26.14,17.01
300642,83.21625719,62.77,7.704020035,7.58,13.70063934,13.48310984,105.55,7737.13,888152200.0,0,10673600,44231000.0,41739600.0,61000000.0,2017/9/30,60.442,59.7,73.846,56.82
601799,45.4628756,32.65,3.911656675,3.63,13.62594022,13.08165757,53.3,32357.83,6106922400.0,27980200,119650500,407472700.0,2226512400.0,276000000.0,2017/9/30,52.166,59.89,62.438,48.231
600739,21.6784156,16.86,1.350929689,1.38,13.36116908,12.99804987,18.05,127391.69,35062879900.0,77463900,929430800,1593695000.0,13690860400.0,1530000000.0,2017/9/30,17.349,14.998,18.278,14.296
600969,22.16522309,27.67,0.7630523570000001,0.81,13.341155300000002,12.99773152,10.18,12124.94,12748881600.0,23392900,112603700,224236600.0,9114212900.0,264000000.0,2017/9/30,7.327,6.0,7.69,5.73
600009,23.80484494,25.76,3.653366002,3.78,13.04276658,12.85769228,47.65,385726.31,27547399500.0,0,347361800,1188793900.0,2066626500.0,1927000000.0,2017/12/31,49.33,55.48,59.97,44.37
550,18.81033644,18.8,1.104758292,1.03,13.63194114,12.82591829,15.06,69093.82,26383760800.0,3462200,808036800,2307118400.0,13811358800.0,863000000.0,2017/12/31,16.809,12.11,17.409,11.83
603086,32.86696056,24.17,2.392550158,2.33,13.45008375,12.81993638,32.18,7832.79,1258015900.0,0,8359800,168039300.0,173649400.0,80000000.0,2017/9/30,23.211,20.07,25.152,19.61
603368,21.35206187,21.68,2.6335734,2.49,18.74259514,12.59119422,49.36,42766.83,7554049300.0,0,101139400,3793363900.0,3985529800.0,185000000.0,2017/12/31,32.66,33.78,38.578,31.2
600295,15.42186418,22.76,0.844314481,1.45,13.07569661,12.57955658,11.04,73877.45,49107331500.0,15990000,1050587700,1653421700.0,34562624900.0,1032000000.0,2017/9/30,12.341,8.883,13.063,8.409
600362,37.01813283,28.14,1.260219373,1.24,13.75950915,12.55915238,17.34,162213.53,96571438400.0,0,2376591300,13856118400.0,46545666900.0,3463000000.0,2017/9/30,18.32,15.85,18.62,15.67
2594,44.12076913,41.19,3.074866465,3.05,18.20892082,12.50178193,55.99,346187.8,165000000000.0,65914000,9201793000,51677203000.0,106000000000.0,2728000000.0,2017/9/30,63.27,47.68,66.85,44.98
603038,27.62527943,26.95,2.931101558,2.61,12.78700149,12.38391881,37.48,9090.08,1145058400.0,0,83055300,90021800.0,205274000.0,67000000.0,2017/12/31,25.287,21.09,28.365,19.88
2832,44.42612072,33.67,4.548107252,4.4,12.53268598,12.35023888,57.0,13728.41,1701477800.0,0,58713200,65072800.0,301767200.0,107000000.0,2017/9/30,33.066,37.0,43.484,31.552
488,12.35824123,9.23,1.352325031,2.02,12.85933456,12.23679536,17.39,272425.82,98789227700.0,20283800,2099221300,3949840300.0,71794334700.0,1936000000.0,2017/9/30,18.64,12.92,18.93,12.36
300690,32.86491128,30.35,3.9914823910000004,3.6,13.17305072,12.17235812,52.58,11039.19,1057613000.0,0,23736200,230159300.0,124936300.0,69000000.0,2017/12/31,29.126,25.78,35.86,22.29
603833,62.75207362,43.92,11.5877183,9.02,12.14130309,11.94982356,140.69,94388.1,9013593200.0,0,1018104700,268709600.0,2883999900.0,421000000.0,2017/9/30,137.343,126.446,148.745,124.741
300623,55.1922317,41.47,5.381137965,5.1,12.28736383,11.93901564,66.12,11261.15,1331113900.0,0,34103000,109149100.0,141998700.0,94000000.0,2017/9/30,32.558,32.01,40.779,29.44
603156,24.66342466,18.01,6.026123867999999,5.29,11.92972491,11.91909615,71.89,156818.53,8354642900.0,0,133662000,19060900.0,1802788900.0,538000000.0,2017/9/30,57.197,62.06,72.98,47.9
418,24.63009834,27.25,5.239352013,5.82,12.70767832,11.88328378,66.58,170842.03,21338421200.0,0,187045300,1736724500.0,13120123200.0,632000000.0,2017/12/31,68.281,69.35,77.1,57.552
300226,179.09962099999998,258.25,5.543131135,15.09,13.52665094,11.872326600000001,74.98,6656.53,10213820100.0,0,23319100,876791900.0,8039763500.0,159000000.0,2017/12/31,64.4,59.85,78.91,51.69
869,32.07785649,24.06,3.155947442,3.01,12.12947956,11.84392228,38.28,81744.24,12096803800.0,127874600,622588200,225773800.0,3165522100.0,685000000.0,2017/9/30,35.392,39.362,45.257,35.116
600508,24.78349093,14.89,0.9187759059999999,0.86,11.76565463,11.6869155,10.81,31535.63,14277308100.0,0,679595500,189761300.0,5091144300.0,723000000.0,2017/12/31,11.905,10.68,12.15,10.238
300661,114.2242645,86.78,9.356732586,8.7,11.85456557,11.65503213,110.92,5923.54,861909700.0,0,1695700,40571800.0,137085500.0,61000000.0,2017/9/30,68.132,94.37,103.657,65.756
1979,11.65902783,13.58,1.895577558,2.43,11.67981754,11.64782785,22.14,1500936.12,333000000000.0,186858400,465431900,219960300.0,240000000000.0,7904000000.0,2017/12/31,21.101,19.05,23.17,18.3
600729,18.43345293,19.77,2.516618376,2.4,11.702211300000002,11.61492698,29.45,65023.9,13243503600.0,400000,385566200,117082400.0,8095137400.0,407000000.0,2017/12/31,24.879,32.95,39.317,24.16
600999,27.78263849,20.39,1.479608005,1.79,11.70580312,11.59689358,17.32,417622.97,258000000000.0,9670600,21861800,2399714800.0,179000000000.0,6699000000.0,2017/9/30,17.19,13.68,17.8,13.08
2872,39.89497111,31.0,2.43392811,2.17,12.75304717,11.56531967,31.04,16494.51,4654739900.0,2680300,386020700,830393100.0,1565073200.0,212000000.0,2017/9/30,29.41,31.05,31.36,29.3
926,8.548912349,8.4,0.821837158,0.91,11.8393284,11.55973081,9.73,110628.81,46555429500.0,10460000,60895100,871029500.0,34986707200.0,972000000.0,2017/9/30,10.302,7.19,10.517,7.05
2623,263.866858,253.37,1.584855396,1.41,12.398607499999999,11.54431906,19.65,1191.51,4991272800.0,0,185544400,455620500.0,2821951200.0,160000000.0,2017/9/30,18.45,17.14,20.37,15.38
600383,16.898852899999998,17.18,1.038216233,1.41,11.54865395,11.54425647,11.99,320346.3,197000000000.0,0,50132500,66182100.0,144000000000.0,4515000000.0,2017/9/30,11.617,9.632,11.928,9.244
601155,12.61106805,12.39,3.0498388910000003,3.62,11.46945831,11.46030334,34.98,626036.27,184000000000.0,0,95206900,68875900.0,158000000000.0,2257000000.0,2017/12/31,33.373,30.97,38.097,27.61
2718,46.45255318,34.05,4.088981167,3.68,11.55055455,11.45459136,47.23,8947.28,1348094900.0,0,64646900,28149200.0,266999200.0,88000000.0,2017/9/30,47.203,34.6,50.53,33.67
300575,40.42861688,32.25,3.532007763,3.39,12.46882877,11.43496178,44.04,7952.09,1492554200.0,0,59301200,251574300.0,523028500.0,73000000.0,2017/9/30,40.407,39.08,46.261,36.715
600859,16.59244649,17.02,1.57787923,1.52,12.63087796,11.43162151,19.93,93209.16,20189300400.0,857769300,987897000,242845700.0,9399842100.0,776000000.0,2017/12/31,20.187,21.27,25.004,18.502
776,13.74291359,14.3,1.418021599,1.45,11.55130501,11.41286228,16.38,908337.08,357000000000.0,2169200,593086400,3509676200.0,268000000000.0,7621000000.0,2017/12/31,16.66,13.27,17.23,13.05
600382,22.18206927,17.81,1.107171783,1.16,11.4074439,11.395524,12.63,26589.99,7774452400.0,0,10730400,18555300.0,2436445700.0,467000000.0,2017/9/30,12.747,10.55,13.036,10.0
603585,18.96169931,19.06,2.437464751,2.9,11.766324000000001,11.389174,28.68,22687.84,1951358200.0,0,33266400,188575000.0,153143200.0,150000000.0,2017/9/30,23.976,21.28,25.804,20.63
603806,24.73003219,25.14,2.99283692,2.93,12.0287209,11.3177541,36.0,58519.94,5703364900.0,0,193294700,952695500.0,674524400.0,402000000.0,2017/12/31,25.466,22.01,32.127,21.37
603955,56.897051399999995,42.78,2.925000274,2.99,12.26666552,11.30413471,35.88,5486.33,1786833400.0,43600,469300,278988600.0,719164200.0,87000000.0,2017/9/30,25.918,20.33,27.789,18.74
600486,33.88234942,25.66,3.883601362,3.73,12.03007097,11.26952452,46.72,42745.56,6597938400.0,0,147336500,785898000.0,2721279900.0,310000000.0,2017/9/30,52.304,55.93,63.411,44.517
600332,22.29388798,23.04,2.548418222,2.52,11.39922786,11.186663099999999,29.05,211875.56,28314713500.0,11499600,728009300,1113769000.0,9051559700.0,1626000000.0,2017/12/31,25.612,37.7,43.813,25.216
600153,16.15290357,14.2,0.952305341,1.41,11.76093372,11.18103521,11.2,196571.47,170000000000.0,231824800,366853400,4707291600.0,136000000000.0,2835000000.0,2017/9/30,12.018,8.777,12.458,8.601
601688,25.40656613,18.95,1.48849539,1.38,11.50826541,11.15890938,17.13,482954.64,375000000000.0,2091252200,5163796900,1370616600.0,287000000000.0,7163000000.0,2017/9/30,17.38,14.97,19.16,14.16
603639,28.51957807,21.47,3.852447952,3.59,11.74837417,11.05841917,45.26,19043.76,2006158000.0,0,110990300,275982000.0,485362800.0,120000000.0,2017/9/30,30.765,26.7,33.496,25.78
600897,17.65926697,13.7,1.7811445280000002,1.8,11.42523792,11.05780718,20.35,34340.61,4369501900.0,0,136510000,364981200.0,828271000.0,298000000.0,2017/9/30,20.358,19.616,21.956,18.141
402,7.241752203,9.64,0.897420552,0.98,11.07618939,11.04295371,9.94,410268.94,125000000000.0,0,599564000,331138200.0,91509284400.0,2989000000.0,2017/12/31,10.097,8.05,10.145,7.94
923,28.50286549,35.05,1.908177194,2.19,11.518846400000001,11.01898314,21.98,50356.13,12909119400.0,0,945531000,1088035700.0,4441781700.0,653000000.0,2017/9/30,21.31,14.17,23.39,13.12
603458,29.8562842,22.1,4.103578208,4.0,14.94061935,11.01090024,61.31,25463.45,3175671500.0,0,25547100,1624283900.0,1297487600.0,124000000.0,2017/9/30,63.36,42.69,67.324,39.6
603393,33.812447399999996,25.36,2.9214200910000003,2.83,11.08707375,10.98497213,32.39,15326.9,2130734200.0,0,58197900,54454200.0,298604500.0,160000000.0,2017/9/30,34.625,33.88,38.454,31.18
600030,18.52330046,18.93,1.482093144,1.44,12.35414932,10.96936535,18.31,1197746.97,626000000000.0,10280937000,3447331500,21661634500.0,472000000000.0,12117000000.0,2017/12/31,18.13,16.57,19.94,16.04
300518,97.55839426,74.77,4.795733097,4.68,11.24332796,10.96255527,53.92,5140.06,1352924700.0,2055400,38810600,80188200.0,268484600.0,93000000.0,2017/9/30,53.502,49.51,54.819,48.41
600742,13.78412608,12.38,1.378404825,1.48,11.51330851,10.95994312,15.87,48701.02,8309003700.0,0,203260700,780245200.0,3235613500.0,423000000.0,2017/9/30,13.681,12.23,14.31,11.35
2746,59.95547391,45.45,1.9510837909999998,1.9,11.01951648,10.95734775,21.5,6526.51,2584686600.0,0,76634900,37715700.0,502499700.0,182000000.0,2017/9/30,11.698,11.34,15.039,10.31
603985,40.28643099,29.31,2.785842892,2.55,11.5010075,10.92036875,32.04,6362.44,1169175800.0,0,55640800,154837000.0,193454400.0,80000000.0,2017/9/30,24.293,19.48,30.848,18.19
600038,58.55364491,59.11,3.8396523030000003,3.73,11.79013005,10.91207879,45.27,45537.78,22501369900.0,0,574713300,1723907300.0,14982270000.0,589000000.0,2017/12/31,40.07,39.762,51.206,36.332
603096,52.03772893,41.87,6.3624418920000005,6.77,11.1010837,10.80553237,70.63,18323.34,1680066900.0,10511400,256900,97960100.0,181163700.0,135000000.0,2017/9/30,68.415,83.78,94.75,67.61
603776,77.90285672,56.95,5.137435835,5.0,12.48677396,10.76067052,64.15,7905.23,2054067200.0,0,5293600,552353100.0,850043300.0,96000000.0,2017/9/30,38.145,40.04,53.44,37.52
603556,32.67387861,24.41,3.062079751,2.94,11.48565774,10.75518499,35.17,41010.65,5721269900.0,0,162252600,927700400.0,1182981700.0,381000000.0,2017/9/30,26.98,18.17,27.512,16.58
860,41.46465691,30.39,1.8480348919999998,1.86,10.90888494,10.74656616,20.16,27761.86,17734442200.0,28043500,777026900,215468400.0,10728442000.0,571000000.0,2017/9/30,19.076,37.5,41.66,18.897
2812,104.6318227,108.39,10.2931439,10.21,11.65435956,10.71005684,119.96,15592.35,2037988100.0,0,70034300,428083900.0,382960900.0,136000000.0,2017/12/31,51.631,49.13,62.572,44.6
2852,34.08635209,25.69,2.838210955,2.71,10.72858941,10.70614906,30.45,15186.43,2442453000.0,0,97701100,12716200.0,520891700.0,170000000.0,2017/9/30,16.472,15.37,20.572,14.5
600325,15.47733728,13.67,0.7266606590000001,1.28,10.70651053,10.70459415,7.78,106465.6,133000000000.0,0,121090200,13529600.0,111000000000.0,2118000000.0,2017/9/30,7.63,7.373,8.317,6.915
2714,22.2638704,22.21,4.253377158999999,4.12,10.69267979,10.69267979,45.48,236552.94,24044634900.0,0,354486300,0.0,11308025400.0,1158000000.0,2017/12/31,26.656,24.315,30.216,23.232
600048,16.0674673,14.07,1.2859645579999999,1.65,10.70013937,10.67349974,13.76,1015505.91,633000000000.0,10342500,28260600,1018501000.0,506000000000.0,11858000000.0,2017/9/30,14.274,12.2,15.099,11.691
2190,-208.5853895,10436.4,2.118641104,4.85,11.19113565,10.6652593,23.71,-4080.77,9064654800.0,0,300587900,629298700.0,4746449200.0,359000000.0,2017/9/30,22.0,17.09,25.37,16.38
300617,59.23165934,44.6,4.2124460610000005,3.9,11.33545672,10.65151313,47.75,5401.25,945474300.0,0,28437800,152747400.0,157560900.0,67000000.0,2017/9/30,30.531,25.44,32.978,23.22
600893,163.35736880000002,128.5,2.2740735780000003,2.47,12.0180808,10.63211584,27.33,37642.93,63210243500.0,0,2166937400,10394737200.0,34002624300.0,2250000000.0,2017/9/30,25.947,22.32,28.662,20.7
600837,13.2774476,15.76,1.021378285,1.11,11.16138865,10.63138343,11.4,987560.29,535000000000.0,3863520200,1316011600,7441999600.0,405000000000.0,11502000000.0,2017/12/31,12.13,9.47,12.43,9.13
600835,12.3289622,15.2,1.8639016130000001,2.16,11.37399091,10.62817723,21.2,175907.75,32332378600.0,12482500,394154600,2501616300.0,20302631300.0,1023000000.0,2017/9/30,22.131,18.86,22.57,17.25
601828,20.22302353,16.0,1.460590015,1.43,10.69430835,10.60622009,15.62,304243.23,95791297900.0,16592400,456498400,1101290900.0,53209918900.0,3939000000.0,2017/9/30,16.921,15.28,18.742,14.56
603078,69.98410892,71.33,5.551598267999999,5.12,11.27783333,10.56797433,62.61,5367.79,882452700.0,0,71194300,141971800.0,134588400.0,60000000.0,2017/12/31,40.4,40.61,51.54,36.8
603197,28.02169751,27.28,3.7365399960000003,4.04,11.75151345,10.52595471,43.91,18647.3,2375945200.0,0,39142500,486138300.0,938372600.0,119000000.0,2017/9/30,29.38,26.55,35.397,25.88
2749,31.69742526,23.72,6.344909267999999,5.91,10.65421067,10.52450947,67.6,15994.99,911457700.0,0,31798200,32425300.0,80593700.0,75000000.0,2017/9/30,36.027,38.9,41.141,34.16
596,36.187149700000006,27.37,5.183511538,4.78,11.459413099999999,10.49822069,59.4,82729.92,9995172500.0,478283500,692438800,20524900.0,3527189500.0,504000000.0,2017/9/30,60.469,88.78,94.11,57.127
600612,18.37809911,18.07,3.3714723380000002,3.99,12.16085908,10.48465549,41.0,116676.92,14231933600.0,0,101405300,2922181600.0,7770399000.0,523000000.0,2017/9/30,42.805,34.869,44.435,34.277
600600,27.06056446,21.22,3.47555294,2.99,11.50608283,10.48149133,39.99,199650.27,32553153900.0,1307104000,2816836000,257063700.0,14191600000.0,1351000000.0,2017/9/30,38.25,43.83,56.39,36.96
600150,-56.33488305,0.0,1.5949466280000002,1.63,10.86556734,10.47649125,17.33,-42390.68,54044418800.0,0,1587593400,1787156200.0,37484073600.0,1378000000.0,2017/9/30,22.2,9.69,22.2,9.35
603208,21.93282149,21.42,3.3579447210000004,2.96,11.09309506,10.45835247,37.25,13756.78,1707586100.0,0,168498800,171380500.0,640546600.0,81000000.0,2017/12/31,36.318,26.89,39.821,26.16
603180,119.9183595,86.65,15.34908036,13.33,10.40844118,10.33039,159.76,9059.23,1443562000.0,0,71804400,17691600.0,663983600.0,68000000.0,2017/9/30,150.993,102.01,176.318,96.43
600755,9.440167222000001,7.89,0.85862647,1.52,11.06418254,10.32369431,9.5,182751.0,81928131100.0,48041700,210758100,4322283100.0,61624817500.0,1816000000.0,2017/9/30,9.542,7.084,9.95,6.889
601788,18.07831318,18.36,1.1428464520000001,1.14,10.72760035,10.26486196,12.26,312699.86,206000000000.0,1199674900,557702500,3113372700.0,156000000000.0,4611000000.0,2017/12/31,12.844,10.774,13.06,10.352
826,34.08222127,25.68,2.3695519959999998,2.29,11.8207999,10.07850895,28.01,83991.65,32041771600.0,636044700,2510223000,3815255500.0,17450691100.0,1022000000.0,2017/9/30,20.543,17.48,22.079,16.32
603396,34.57429089,33.64,3.263176155,3.1,10.83913289,10.06718,35.37,7774.91,1444047000.0,0,8433700,195561400.0,611839200.0,76000000.0,2017/12/31,32.928,33.75,41.878,31.22
39,28.47047015,28.16,1.361310802,1.72,12.34104657,10.06014767,16.8,176140.4,136000000000.0,2144628000,4524580000,15546184000.0,94194981000.0,2985000000.0,2017/9/30,18.379,12.989,18.917,12.608
603383,112.37363390000002,81.81,4.70701785,4.71,10.16567209,10.0578036,47.85,3661.98,1066055300.0,0,1545100,30922300.0,190262400.0,86000000.0,2017/9/30,30.637,31.97,50.543,28.52
300677,50.20770712,50.73,6.901583036,6.77,10.76999286,10.04670112,74.33,14508.41,1658236800.0,0,32051100,236275300.0,570726400.0,98000000.0,2017/12/31,36.654,22.99,38.45,19.64
603801,44.85302029,44.46,6.460084095,6.13,10.16395438,10.0108475,65.66,23422.28,2620329200.0,0,73278700,81657000.0,920817800.0,160000000.0,2017/12/31,60.363,45.48,69.116,44.67
603716,43.84011364,49.04,4.6896459660000005,4.93,14.03304225,10.00537197,65.81,10658.07,1569390700.0,112911900,7426400,576842300.0,565618300.0,71000000.0,2017/12/31,22.558,20.13,28.8,19.0
568,40.48457863,29.05,5.704163305,5.28,9.938355017000001,9.937081727,56.69,205141.94,17971569000.0,0,231310400,6217900.0,3180568500.0,1465000000.0,2017/9/30,58.229,59.6,68.551,51.717
600309,7.48550356,8.95,3.52873227,3.65,10.32665479,9.914307875,36.44,1330931.97,65827732200.0,277518600,2521052300,2832792900.0,35073605700.0,2734000000.0,2017/12/31,40.08,45.42,49.54,40.08
600637,36.11026858,31.79,1.594357337,1.61,10.19846657,9.900683783,16.26,118920.91,35455922100.0,0,1884139000,2621481100.0,6637632900.0,2641000000.0,2017/9/30,15.78,15.06,18.8,14.14
300569,51.30373943,38.85,2.2828728959999998,2.2,10.55687333,9.811598733,24.1,7046.27,2225704600.0,0,99749300,372637300.0,542424300.0,150000000.0,2017/9/30,21.173,14.841,24.794,14.238
300393,31.38355045,31.0,3.1733492869999997,3.09,10.69532438,9.810857314,33.94,26171.29,6193660500.0,0,63402500,713470100.0,3541989500.0,242000000.0,2017/12/31,36.751,29.08,41.32,29.08
